Date,Adj Close,Volume,DJI Adj Close,DJI Volume,NDAQ Adj Close,NDAQ Volume,SPX Adj Close,SPX Volume,RUT Adj Close,RUT Volume
2021-08-17,148.4722900390625,92229700,35343.28125,309410000,61.384979248046875,2241300,4448.080078125,3836960000,2177.169921875,3836960000
2021-08-18,144.68609619140625,86326000,34960.69140625,289800000,60.38337326049805,2421900,4400.27001953125,3755590000,2158.780029296875,3755590000
2021-08-19,145.022216796875,86960300,34894.12109375,333550000,60.748477935791016,2176200,4405.7998046875,4398410000,2132.419921875,4398410000
2021-08-20,146.4951629638672,60549600,35120.078125,269320000,60.9584846496582,1599300,4441.669921875,3652610000,2167.60009765625,3652610000
2021-08-23,147.99778747558594,60131800,35335.7109375,245760000,61.56267547607422,1534500,4479.52978515625,3576530000,2208.300048828125,3576530000
2021-08-24,147.90879821777344,48606400,35366.26171875,228710000,61.66606521606445,1103100,4486.22998046875,3979220000,2230.909912109375,3979220000
2021-08-25,146.66322326660156,58991300,35405.5,237230000,61.91484451293945,1111500,4496.18994140625,3444700000,2239.27001953125,3444700000
2021-08-26,145.8526153564453,48597200,35213.12109375,239740000,61.76622009277344,1275900,4470.0,3263980000,2213.97998046875,3263980000
2021-08-27,146.9005126953125,55802400,35455.80078125,240990000,62.512569427490234,1078800,4509.3701171875,3331200000,2277.14990234375,3331200000
2021-08-30,151.36878967285156,90956700,35399.83984375,245390000,62.712890625,1186500,4528.7900390625,3168660000,2265.989990234375,3168660000
2021-08-31,150.0935516357422,86453100,35360.73046875,337240000,63.25569152832031,2385600,4522.68017578125,4290710000,2273.77001953125,4290710000
2021-09-01,150.76576232910156,80313700,35312.53125,265520000,63.960044860839844,1725600,4524.08984375,4057340000,2287.06005859375,4057340000
2021-09-02,151.89271545410156,71115500,35443.8203125,263370000,63.94389343261719,1798200,4536.9501953125,3735990000,2304.02001953125,3735990000
2021-09-03,152.5352783203125,57808700,35369.08984375,221370000,64.14421081542969,1472400,4535.43017578125,3217530000,2292.050048828125,3217530000
2021-09-07,154.89796447753906,82278300,35100.0,289830000,63.4786376953125,1704300,4520.02978515625,3822960000,2275.610107421875,3822960000
2021-09-08,153.3360595703125,74420200,35031.0703125,261880000,64.11190032958984,1234800,4514.06982421875,3750880000,2249.72998046875,3750880000
2021-09-09,152.30792236328125,57305700,34879.37890625,261330000,64.12809753417969,1561800,4493.27978515625,3735390000,2249.1298828125,3735390000
2021-09-10,147.2662353515625,140893200,34607.71875,333230000,63.512535095214844,1701300,4458.580078125,3623180000,2227.550048828125,3623180000
2021-09-13,147.839599609375,102404300,34869.62890625,334190000,62.95529556274414,1642500,4468.72998046875,3914220000,2240.780029296875,3914220000
2021-09-14,146.42596435546875,109296300,34577.5703125,325140000,63.35378646850586,1394100,4443.0498046875,3670460000,2209.97998046875,3670460000
2021-09-15,147.3255615234375,83281300,34814.390625,317490000,63.44774627685547,1404600,4480.7001953125,4032020000,2234.449951171875,4032020000
2021-09-16,147.0883026123047,68034100,34751.3203125,278270000,63.314918518066406,1229700,4473.75,3984560000,2232.909912109375,3984560000
2021-09-17,144.38954162597656,129868800,34584.87890625,560630000,62.49525833129883,3790200,4432.990234375,7289530000,2236.8701171875,7289530000
2021-09-20,141.3052520751953,123478900,33970.46875,435780000,61.87321472167969,2307600,4357.72998046875,4898070000,2182.199951171875,4898070000
2021-09-21,141.78961181640625,75834000,33919.83984375,306970000,62.17127990722656,1474800,4354.18994140625,3920920000,2186.179931640625,3920920000
2021-09-22,144.1819305419922,76404300,34258.3203125,296590000,63.01361083984375,1983300,4395.64013671875,3939170000,2218.56005859375,3939170000
2021-09-23,145.15072631835938,64838200,34764.8203125,283890000,63.363521575927734,2237400,4448.97998046875,3916350000,2259.0400390625,3916350000
2021-09-24,145.23971557617188,53477900,34798.0,254310000,63.75227737426758,1987500,4455.47998046875,3384290000,2248.070068359375,3384290000
2021-09-27,143.70741271972656,74150700,34869.37109375,289480000,63.428306579589844,2689500,4443.10986328125,4058650000,2281.0,4058650000
2021-09-28,140.2869873046875,108972300,34299.98828125,379020000,61.86673355102539,3929100,4352.6298828125,4416550000,2229.780029296875,4416550000
2021-09-29,141.1964874267578,74602000,34390.71875,290350000,62.848388671875,2622000,4359.4599609375,3712660000,2225.31005859375,3712660000
2021-09-30,139.88168334960938,89056700,33843.921875,354830000,62.534122467041016,3187800,4307.5400390625,4448140000,2204.3701171875,4448140000
2021-10-01,141.01853942871094,94639600,34326.4609375,427580000,62.76416015625,2394000,4357.0400390625,4010370000,2241.6298828125,4010370000
2021-10-04,137.54867553710938,98322000,34002.921875,396860000,61.222023010253906,3202200,4300.4599609375,4307870000,2217.469970703125,4307870000
2021-10-05,139.49612426757812,80861100,34314.671875,311520000,63.25984573364258,3162600,4345.72021484375,3902890000,2228.360107421875,3902890000
2021-10-06,140.37596130371094,83221100,34416.98828125,322170000,63.05897521972656,2847300,4363.5498046875,4009630000,2214.9599609375,4009630000
2021-10-07,141.65121459960938,61732700,34754.94140625,273290000,64.1183853149414,1875300,4399.759765625,3843740000,2250.090087890625,3843740000
2021-10-08,141.26565551757812,58773200,34746.25,238080000,63.95314407348633,1607400,4391.33984375,3280160000,2233.090087890625,3280160000
2021-10-11,141.1767120361328,64452200,34496.05859375,256820000,64.04386901855469,2607900,4361.18994140625,3281970000,2220.639892578125,3281970000
2021-10-12,139.8915557861328,73035900,34378.33984375,319010000,63.97907257080078,2246400,4350.64990234375,3558450000,2234.27001953125,3558450000
2021-10-13,139.29843139648438,78762700,34377.80859375,316220000,63.959632873535156,2364900,4363.7998046875,3620070000,2241.969970703125,3620070000
2021-10-14,142.11582946777344,69907100,34912.55859375,338540000,65.00284576416016,2102400,4438.259765625,3598280000,2274.179931640625,3598280000
2021-10-15,143.1834716796875,67940300,35294.76171875,327870000,65.77391052246094,2285400,4471.3701171875,3819380000,2265.64990234375,3819380000
2021-10-18,144.8739471435547,85589200,35258.609375,312640000,65.92617797851562,2098500,4486.4599609375,3662010000,2267.840087890625,3662010000
2021-10-19,147.0586395263672,76378900,35457.30859375,278510000,67.66593933105469,2814600,4519.6298828125,3459130000,2275.909912109375,3459130000
2021-10-20,147.5529327392578,58418800,35609.33984375,265750000,64.52334594726562,7260000,4536.18994140625,3670760000,2289.77001953125,3670760000
2021-10-21,147.77041625976562,61421000,35603.078125,298390000,64.42616271972656,3852900,4549.77978515625,3822330000,2296.179931640625,3822330000
2021-10-22,146.9894561767578,58883400,35677.01953125,346290000,65.35272216796875,1868100,4544.89990234375,3758220000,2291.27001953125,3758220000
2021-10-25,146.9400177001953,50720600,35741.1484375,267220000,65.28145599365234,1920600,4566.47998046875,3899400000,2312.639892578125,3899400000
2021-10-26,147.6122589111328,60893400,35756.87890625,321910000,65.27497863769531,2506800,4574.7900390625,3879740000,2296.080078125,3879740000
2021-10-27,147.1476287841797,56094900,35490.69140625,354180000,65.5698013305664,2015700,4551.68017578125,4226050000,2252.489990234375,4226050000
2021-10-28,150.8250732421875,100077900,35730.48046875,337400000,67.06658172607422,1959900,4596.419921875,4132950000,2297.97998046875,4132950000
2021-10-29,148.08676147460938,124953200,35819.55859375,399400000,67.99315643310547,2027700,4605.3798828125,4510200000,2297.18994140625,4510200000
2021-11-01,147.25636291503906,74588300,35913.83984375,292880000,68.00286865234375,2173200,4613.669921875,3971540000,2358.1201171875,3971540000
2021-11-02,148.3042449951172,69122000,36052.62890625,304510000,68.4305191040039,2320800,4630.64990234375,3975250000,2361.860107421875,3975250000
2021-11-03,149.7574462890625,54511500,36157.578125,262540000,67.86679077148438,2142600,4660.56982421875,4319660000,2404.280029296875,4319660000
2021-11-04,149.23350524902344,60394600,36124.23046875,307640000,68.77069091796875,1514700,4680.06005859375,4462300000,2402.429931640625,4462300000
2021-11-05,149.76809692382812,65463900,36327.94921875,344600000,68.95213317871094,1725000,4697.52978515625,4467180000,2437.080078125,4467180000
2021-11-08,148.93649291992188,55020900,36432.21875,284400000,68.5827865600586,1698300,4701.7001953125,4269710000,2442.739990234375,4269710000
2021-11-09,149.3027801513672,56787900,36319.98046875,258020000,68.29768371582031,1930200,4685.25,4117080000,2427.2900390625,4117080000
2021-11-10,146.44166564941406,65187100,36079.94140625,278390000,67.18643188476562,1940700,4646.7099609375,4503720000,2389.580078125,4503720000
2021-11-11,146.3921661376953,41000000,35921.23046875,270320000,66.80414581298828,2916300,4649.27001953125,3926870000,2409.139892578125,3926870000
2021-11-12,148.49098205566406,63804000,36100.30859375,293180000,67.52338409423828,3861900,4682.85009765625,3728600000,2411.780029296875,3728600000
2021-11-15,148.50086975097656,59222800,36087.44921875,280660000,67.94778442382812,1555500,4682.7998046875,3488410000,2400.929931640625,3488410000
2021-11-16,149.4908905029297,59256200,36142.21875,308290000,68.67350769042969,1454700,4700.89990234375,3972640000,2405.02001953125,3972640000
2021-11-17,151.9560089111328,88807000,35931.05078125,358310000,68.01583099365234,2127000,4688.669921875,3969070000,2377.010009765625,3969070000
2021-11-18,156.29222106933594,137827700,35870.94921875,435080000,67.61408996582031,1633500,4704.5400390625,4226410000,2363.590087890625,4226410000
2021-11-19,158.9454345703125,117305600,35601.98046875,408840000,67.31279754638672,1731600,4697.9599609375,4253180000,2343.159912109375,4253180000
2021-11-22,159.41075134277344,117467900,35619.25,420810000,67.28688049316406,1668900,4682.93994140625,4441100000,2331.35009765625,4441100000
2021-11-23,159.79684448242188,96041900,35813.80078125,392520000,67.35814666748047,1501800,4690.7001953125,4277590000,2327.860107421875,4277590000
2021-11-24,160.32154846191406,69463600,35804.37890625,280960000,67.58170318603516,1800000,4701.4599609375,3418430000,2331.4599609375,3418430000
2021-11-26,155.24281311035156,76959800,34899.33984375,324580000,65.98773193359375,1696800,4594.6201171875,3517700000,2245.93994140625,3517700000
2021-11-29,158.63853454589844,88748200,35135.94140625,416040000,67.73721313476562,2698800,4655.27001953125,4336410000,2241.97998046875,4336410000
2021-11-30,163.64796447753906,174048100,34483.71875,678800000,65.8419418334961,3472200,4567.0,6625990000,2198.909912109375,6625990000
2021-12-01,163.12327575683594,152052500,34022.0390625,496000000,64.48123168945312,2614800,4513.0400390625,5366730000,2147.419921875,5366730000
2021-12-02,162.12335205078125,136739200,34639.7890625,466900000,65.371337890625,2822100,4577.10009765625,5077180000,2206.330078125,5077180000
2021-12-03,160.22256469726562,118023100,34580.078125,439550000,65.01074981689453,2648400,4538.43017578125,5240070000,2159.31005859375,5240070000
2021-12-06,163.66778564453125,107497000,35227.03125,416720000,64.3155517578125,3076200,4591.669921875,4770800000,2203.47998046875,4770800000
2021-12-07,169.46917724609375,120405400,35719.4296875,474940000,66.77474212646484,2503200,4686.75,4492400000,2253.7900390625,4492400000
2021-12-08,173.3302459716797,116998900,35754.75,387650000,67.37248229980469,1546200,4701.2099609375,4234600000,2271.7099609375,4234600000
2021-12-09,172.8154296875,108923700,35754.69140625,353020000,66.31668853759766,1154100,4667.4501953125,3903840000,2220.2099609375,3903840000
2021-12-10,177.6565704345703,115402700,35970.98828125,361200000,66.84945678710938,1141500,4712.02001953125,3870110000,2211.81005859375,3870110000
2021-12-13,173.983642578125,153237000,35650.94921875,441110000,66.75199127197266,1860300,4668.97021484375,4397230000,2180.5,4397230000
2021-12-14,172.5877227783203,139380400,35544.1796875,440900000,64.8840560913086,3169500,4634.08984375,4485430000,2159.64990234375,4485430000
2021-12-15,177.50804138183594,131063300,35927.4296875,424720000,65.6312255859375,2519400,4709.85009765625,4910130000,2195.2099609375,4910130000
2021-12-16,170.5384063720703,150185800,35897.640625,473620000,66.15750122070312,3040500,4668.669921875,4829500000,2152.4599609375,4829500000
2021-12-17,169.4296112060547,195432700,35365.44140625,750480000,65.31936645507812,2719200,4620.64013671875,7987090000,2173.929931640625,7987090000
2021-12-20,168.0535125732422,107499100,34932.16015625,386590000,64.48448181152344,1519800,4568.02001953125,4635700000,2139.8701171875,4635700000
2021-12-21,171.26112365722656,91185900,35492.69921875,346080000,65.69944763183594,1280700,4649.22998046875,4072430000,2202.949951171875,4072430000
2021-12-22,173.8846435546875,92135300,35753.890625,281930000,66.33616638183594,1792200,4696.56005859375,3319610000,2221.89990234375,3319610000
2021-12-23,174.5182342529297,68356600,35950.55859375,247420000,66.73251342773438,1780800,4725.7900390625,2913040000,2241.580078125,2913040000
2021-12-27,178.5277862548828,74919600,36302.37890625,244350000,67.88899993896484,1978800,4791.18994140625,2770290000,2261.4599609375,2770290000
2021-12-28,177.49813842773438,79144300,36398.2109375,239090000,68.13264465332031,1168500,4786.35009765625,2707920000,2246.510009765625,2707920000
2021-12-29,177.58726501464844,62348900,36488.62890625,213480000,68.21061706542969,812100,4793.06005859375,2963310000,2249.239990234375,2963310000
2021-12-30,176.41903686523438,59773000,36398.078125,205620000,67.93123626708984,998700,4778.72998046875,3124950000,2248.7900390625,3124950000
2021-12-31,175.7953338623047,64062300,36338.30078125,213200000,68.22359466552734,1168500,4766.18017578125,2677820000,2245.31005859375,2677820000
2022-01-03,180.19094848632812,104487900,36585.05859375,347930000,65.77091979980469,3190500,4796.56005859375,3831020000,2272.56005859375,3831020000
2022-01-04,177.904052734375,99310400,36799.6484375,435080000,64.1239013671875,4026600,4793.5400390625,4683170000,2268.8701171875,4683170000
2022-01-05,173.17184448242188,94537600,36407.109375,462040000,63.353981018066406,3562800,4700.580078125,4887960000,2194.0,4887960000
2022-01-06,170.28099060058594,96904000,36236.46875,385890000,63.496917724609375,3145200,4696.0498046875,4295280000,2206.3701171875,4295280000
2022-01-07,170.44932556152344,86709100,36231.66015625,356110000,62.86343765258789,2290500,4677.02978515625,4181510000,2179.81005859375,4181510000
2022-01-10,170.4691162109375,106765600,36068.87109375,430680000,61.43730163574219,5330400,4670.2900390625,4511810000,2171.14990234375,4511810000
2022-01-11,173.3302459716797,76138300,36252.01953125,356850000,62.5548210144043,2305200,4713.06982421875,4101590000,2194.0,4101590000
2022-01-12,173.77572631835938,74805200,36290.3203125,310180000,62.77571487426758,1648800,4726.35009765625,4048220000,2176.06005859375,4048220000
2022-01-13,170.4691162109375,84505800,36113.62109375,343640000,60.82007598876953,4106100,4659.02978515625,4251730000,2159.43994140625,4251730000
2022-01-14,171.34033203125,80440800,35911.80859375,389200000,60.46922302246094,4946700,4662.85009765625,4338490000,2162.4599609375,4338490000
2022-01-18,168.10299682617188,90956700,35368.46875,427260000,59.702552795410156,4256700,4577.10986328125,4748700000,2096.22998046875,4748700000
2022-01-19,164.5686798095703,94815000,35028.6484375,393080000,58.83518600463867,4621800,4532.759765625,4465740000,2062.780029296875,4465740000
2022-01-20,162.86587524414062,91420500,34715.390625,369070000,58.46485137939453,3063300,4482.72998046875,4640870000,2024.0400390625,4640870000
2022-01-21,160.786865234375,122848900,34265.37109375,523880000,57.47403335571289,4222200,4397.93994140625,5589100000,1987.9200439453125,5589100000
2022-01-24,160.0047607421875,162294600,34364.5,664010000,57.28236389160156,5160300,4410.1298828125,6928110000,2033.510009765625,6928110000
2022-01-25,158.1831512451172,115798400,34297.73046875,506430000,56.84380340576172,4204200,4356.4501953125,5145050000,2004.030029296875,5145050000
2022-01-26,158.0940399169922,108275300,34168.08984375,546330000,55.06357955932617,5049600,4349.93017578125,5570640000,1976.4599609375,5570640000
2022-01-27,157.62872314453125,121954600,34160.78125,527780000,55.9764289855957,4951800,4326.509765625,5214200000,1931.2900390625,5214200000
2022-01-28,168.62770080566406,179935700,34725.46875,568440000,56.739845275878906,3065700,4431.85009765625,5031090000,1968.510009765625,5031090000
2022-01-31,173.03323364257812,115541600,35131.859375,468070000,58.217960357666016,3019800,4515.5498046875,5098610000,2028.449951171875,5098610000
2022-02-01,172.8649444580078,86213900,35405.23828125,386080000,58.516822814941406,2695800,4546.5400390625,4816830000,2050.739990234375,4816830000
2022-02-02,174.08262634277344,84914300,35629.328125,359540000,59.24775695800781,2465700,4589.3798828125,4481580000,2029.52001953125,4481580000
2022-02-03,171.1720428466797,89418100,35111.16015625,381020000,57.83462142944336,1924800,4477.43994140625,4401970000,1991.030029296875,4401970000
2022-02-04,170.8845672607422,82465400,35089.73828125,349880000,58.02629470825195,2460000,4500.52978515625,4706290000,2002.3599853515625,4706290000
2022-02-07,170.16091918945312,77251200,35091.12890625,328910000,58.01654052734375,2674800,4483.8701171875,4228480000,2012.5999755859375,4228480000
2022-02-08,173.30325317382812,74829200,35462.78125,319190000,57.77939987182617,2181900,4521.5400390625,4459620000,2045.3699951171875,4459620000
2022-02-09,174.74058532714844,71285000,35768.05859375,333610000,58.36089324951172,2967300,4587.18017578125,4524350000,2083.5,4524350000
2022-02-10,170.6168975830078,90865900,35241.58984375,411620000,57.55849075317383,2574000,4504.080078125,5314860000,2051.159912109375,5314860000
2022-02-11,167.16729736328125,98670700,34738.05859375,398860000,55.995914459228516,3304800,4418.64013671875,5251500000,2030.1500244140625,5251500000
2022-02-14,167.40521240234375,86185500,34566.171875,370320000,55.85298156738281,2857800,4401.669921875,4600390000,2020.7900390625,4600390000
2022-02-15,171.28106689453125,62527400,34988.83984375,305670000,56.8632926940918,2357400,4471.06982421875,4430830000,2076.4599609375,4430830000
2022-02-16,171.0431671142578,61177400,34934.26953125,294410000,56.739845275878906,2034300,4475.009765625,4283640000,2079.31005859375,4283640000
2022-02-17,167.40521240234375,69589300,34312.03125,348720000,55.836734771728516,2166600,4380.259765625,4539420000,2028.0899658203125,4539420000
2022-02-18,165.8390350341797,82772700,34079.1796875,414080000,55.726287841796875,4691400,4348.8701171875,4708060000,2009.3299560546875,4708060000
2022-02-22,162.88504028320312,91162800,33596.609375,432090000,54.89140319824219,3182100,4304.759765625,5121900000,1980.1700439453125,5121900000
2022-02-23,158.67214965820312,90009200,33131.76171875,370600000,54.63800811767578,2626500,4225.5,4797430000,1944.0899658203125,4797430000
2022-02-24,161.31883239746094,141147500,33223.828125,590850000,55.28772735595703,3605400,4288.7001953125,6752130000,1996.010009765625,6752130000
2022-02-25,163.410400390625,91974200,34058.75,417630000,56.109622955322266,2863800,4384.64990234375,5177060000,2040.9300537109375,5177060000
2022-02-28,163.67803955078125,95056600,33892.6015625,443460000,55.59959030151367,3267000,4373.93994140625,6071370000,2048.090087890625,6071370000
2022-03-01,161.7748260498047,83474400,33294.94921875,438730000,55.222755432128906,2320800,4306.259765625,5846230000,2008.510009765625,5846230000
2022-03-02,165.10546875,79724800,33891.3515625,400920000,55.89846420288086,2321700,4386.5400390625,5337870000,2058.8701171875,5337870000
2022-03-03,164.77835083007812,76678400,33794.66015625,369740000,56.031654357910156,1732800,4363.490234375,5039890000,2032.4100341796875,5039890000
2022-03-04,161.7450714111328,83737200,33614.80078125,408390000,55.72303771972656,3417900,4328.8701171875,5797380000,2000.9000244140625,5797380000
2022-03-07,157.9088592529297,96418800,32817.37890625,488400000,54.69647979736328,3663000,4201.08984375,6940470000,1951.3299560546875,6940470000
2022-03-08,156.06512451171875,131148300,32632.640625,553750000,53.601707458496094,4746600,4170.7001953125,7243120000,1963.010009765625,7243120000
2022-03-09,161.52699279785156,91454900,33286.25,418670000,54.793941497802734,2674500,4277.8798828125,5662670000,2016.2900390625,5662670000
2022-03-10,157.1356964111328,105342000,33174.0703125,399480000,54.25620651245117,2637600,4259.52001953125,4980830000,2011.6700439453125,4980830000
2022-03-11,153.3787841796875,96970100,32944.19140625,369480000,53.731510162353516,2118600,4204.31005859375,4938640000,1979.6700439453125,4938640000
2022-03-14,149.30467224121094,108732100,32945.23828125,394940000,54.288795471191406,3189000,4173.10986328125,5574920000,1941.719970703125,5574920000
2022-03-15,153.73562622070312,92964300,33544.33984375,388810000,55.266502380371094,2120400,4262.4501953125,5392470000,1968.969970703125,5392470000
2022-03-16,158.19631958007812,102300200,34063.1015625,427400000,56.48537826538086,1757400,4357.85986328125,6309750000,2030.719970703125,6309750000
2022-03-17,159.21734619140625,75615400,34480.76171875,339470000,57.39138412475586,1538700,4411.669921875,4985090000,2065.02001953125,4985090000
2022-03-18,162.54798889160156,123511700,34754.9296875,615420000,58.41145324707031,2848800,4463.1201171875,8278430000,2086.139892578125,8278430000
2022-03-21,163.93577575683594,95811400,34552.98828125,408490000,57.89327621459961,1571400,4461.18017578125,4869820000,2065.93994140625,4869820000
2022-03-22,167.34573364257812,81532000,34807.4609375,368550000,57.85090255737305,2064000,4511.60986328125,4754840000,2088.340087890625,4754840000
2022-03-23,168.7235870361328,98062700,34358.5,347880000,56.75261688232422,1488300,4456.240234375,4550670000,2052.2099609375,4550670000
2022-03-24,172.54989624023438,90131400,34707.94140625,324870000,56.91231155395508,1007700,4520.16015625,4131390000,2075.43994140625,4131390000
2022-03-25,173.19422912597656,80546200,34861.23828125,285440000,57.124141693115234,1391100,4543.06005859375,4305020000,2077.97998046875,4305020000
2022-03-28,174.0665283203125,90371900,34955.890625,299790000,57.86068344116211,1322700,4575.52001953125,4312260000,2078.06005859375,4312260000
2022-03-29,177.39718627929688,100589400,35294.19140625,355050000,59.09259033203125,2312100,4631.60009765625,5085910000,2133.10009765625,5085910000
2022-03-30,176.21759033203125,92633200,35228.80859375,317320000,59.27510070800781,2478300,4602.4501953125,4385570000,2091.070068359375,4385570000
2022-03-31,173.08517456054688,103049300,34678.3515625,433400000,58.07577896118164,3237600,4530.41015625,4823020000,2070.1298828125,4823020000
2022-04-01,172.7877960205078,78751300,34818.26953125,340400000,59.28813552856445,1910400,4545.85986328125,4562940000,2091.110107421875,4562940000
2022-04-04,176.8817138671875,76468400,34921.87890625,316570000,59.43153762817383,2622300,4582.64013671875,4547350000,2095.43994140625,4547350000
2022-04-05,173.53123474121094,73401800,34641.1796875,304010000,59.327247619628906,2528100,4525.1201171875,4800620000,2046.0400390625,4800620000
2022-04-06,170.32943725585938,89058800,34496.51171875,386250000,59.82912826538086,2649900,4481.14990234375,4986830000,2016.93994140625,4986830000
2022-04-07,170.63671875,77594700,34583.5703125,319870000,59.640106201171875,1977600,4500.2099609375,4821490000,2009.800048828125,4821490000
2022-04-08,168.60464477539062,76575500,34721.12109375,301750000,59.77698516845703,1729800,4488.27978515625,4083200000,1994.56005859375,4083200000
2022-04-11,164.30255126953125,72246700,34308.078125,333290000,59.42176055908203,2455200,4412.52978515625,4266290000,1980.3199462890625,4266290000
2022-04-12,166.19586181640625,79265200,34220.359375,333510000,58.68195724487305,2004900,4397.4501953125,4152090000,1986.93994140625,4152090000
2022-04-13,168.91192626953125,70618900,34564.58984375,313630000,59.11540985107422,1190400,4446.58984375,3828150000,2025.0999755859375,3828150000
2022-04-14,163.84654235839844,75329400,34451.23046875,353680000,58.18983840942383,1279800,4392.58984375,4083090000,2004.97998046875,4083090000
2022-04-18,163.62847900390625,69023900,34411.69140625,264110000,58.12140655517578,1360200,4391.68994140625,3910490000,1990.1300048828125,3910490000
2022-04-19,165.93812561035156,67723800,34911.19921875,296350000,59.001346588134766,1891200,4462.2099609375,4108120000,2030.77001953125,4108120000
2022-04-20,165.7696075439453,67929800,35160.7890625,337620000,56.31916427612305,3783900,4459.4501953125,4290450000,2038.18994140625,4290450000
2022-04-21,164.96669006347656,87227800,34792.76171875,366390000,55.22087097167969,3123300,4393.66015625,4636890000,1991.4599609375,4636890000
2022-04-22,160.3771209716797,84882400,33811.3984375,373280000,54.37678909301758,2491200,4271.77978515625,4651940000,1940.6600341796875,4651940000
2022-04-25,161.45761108398438,96046400,34049.4609375,416900000,54.308353424072266,3533400,4296.1201171875,5240040000,1954.199951171875,5240040000
2022-04-26,155.4307098388672,95623200,33240.1796875,400020000,52.68861770629883,2699700,4175.2001953125,4689970000,1890.469970703125,4689970000
2022-04-27,155.20272827148438,88063200,33301.9296875,447230000,52.16065216064453,6241500,4183.9599609375,4769680000,1884.0400390625,4769680000
2022-04-28,162.2109832763672,130216800,33916.390625,440380000,52.97541427612305,4019700,4287.5,4854180000,1917.93994140625,4854180000
2022-04-29,156.27325439453125,131747600,32977.2109375,501560000,51.287235260009766,2777700,4131.93017578125,5084030000,1864.0999755859375,5084030000
2022-05-02,156.58058166503906,123055300,33061.5,453390000,51.06562423706055,2764800,4155.3798828125,5163790000,1882.9100341796875,5163790000
2022-05-03,158.0872802734375,88966500,33128.7890625,364420000,51.44041061401367,2318400,4175.47998046875,4582050000,1898.8599853515625,4582050000
2022-05-04,164.5701904296875,108256500,34061.05859375,411060000,52.17695236206055,4362900,4300.169921875,5136360000,1949.9200439453125,5136360000
2022-05-05,155.4009552001953,130525300,32997.96875,448420000,50.48225784301758,2554500,4146.8701171875,5077030000,1871.1500244140625,5077030000
2022-05-06,156.13555908203125,116124600,32899.37109375,416520000,49.631649017333984,2025000,4123.33984375,5116940000,1839.56005859375,5116940000
2022-05-09,150.9535675048828,131577900,32245.69921875,470770000,47.640384674072266,2208600,3991.239990234375,5954520000,1762.0799560546875,5954520000
2022-05-10,153.38572692871094,115366700,32160.740234375,439290000,47.51002883911133,3365400,4001.050048828125,5885820000,1761.7900390625,5885820000
2022-05-11,145.43402099609375,142689800,31834.109375,458460000,46.67897415161133,2997600,3935.179931640625,5816140000,1718.1400146484375,5816140000
2022-05-12,141.52267456054688,182602000,31730.30078125,544240000,47.037471771240234,2364300,3930.080078125,6286450000,1739.3800048828125,6286450000
2022-05-13,146.03958129882812,113990900,32196.66015625,388520000,48.06732177734375,2565600,4023.889892578125,5183340000,1792.6700439453125,5183340000
2022-05-16,144.4810028076172,86643800,32223.419921875,330030000,47.62409210205078,1954800,4008.010009765625,4415030000,1783.4300537109375,4415030000
2022-05-17,148.15408325195312,78336300,32654.58984375,389310000,48.490989685058594,2902500,4088.85009765625,4841410000,1840.300048828125,4841410000
2022-05-18,139.7953643798828,109742900,31490.0703125,465060000,46.30744934082031,2166600,3923.679931640625,5103220000,1774.8499755859375,5103220000
2022-05-19,136.3505859375,136095600,31253.130859375,517190000,46.63009262084961,3315300,3900.7900390625,5113550000,1776.219970703125,5113550000
2022-05-20,136.58883666992188,137426100,31261.900390625,495510000,47.62409210205078,5956500,3901.360107421875,5130730000,1773.27001953125,5130730000
2022-05-23,142.0686798095703,117726300,31880.240234375,402010000,48.139015197753906,2484600,3973.75,4420030000,1792.760009765625,4420030000
2022-05-24,139.3386993408203,104132700,31928.619140625,382950000,47.787044525146484,2338800,3941.47998046875,4923190000,1764.8299560546875,4923190000
2022-05-25,139.49754333496094,92482700,32120.279296875,343460000,48.070579528808594,2639700,3978.72998046875,4802560000,1799.1600341796875,4802560000
2022-05-26,142.73379516601562,90601500,32637.189453125,351220000,49.18842697143555,2370600,4057.840087890625,4709970000,1838.239990234375,4709970000
2022-05-27,148.55116271972656,90978500,33212.9609375,328770000,50.72342300415039,2790000,4158.240234375,4375620000,1887.9000244140625,4375620000
2022-05-31,147.75698852539062,103718400,32990.12109375,533560000,50.59958267211914,4908600,4132.14990234375,6822640000,1864.0400390625,6822640000
2022-06-01,147.62794494628906,74286600,32813.23046875,338210000,49.6251335144043,1746000,4101.22998046875,4531800000,1854.8199462890625,4531800000
2022-06-02,150.10975646972656,72348100,33248.28125,333210000,50.45293045043945,2674200,4176.81982421875,4405790000,1897.6700439453125,4405790000
2022-06-03,144.32217407226562,88570300,32899.69921875,298570000,50.211761474609375,1748100,4108.5400390625,3711110000,1883.050048828125,3711110000
2022-06-06,145.07662963867188,71598400,32915.78125,253010000,50.22479248046875,2028000,4121.43017578125,4332700000,1889.8900146484375,4332700000
2022-06-07,147.62794494628906,67808200,33180.140625,270750000,50.43663024902344,1667700,4160.68017578125,4248210000,1919.56005859375,4248210000
2022-06-08,146.88339233398438,53950200,32910.8984375,270470000,50.159610748291016,2175000,4115.77001953125,4159470000,1891.010009765625,4159470000
2022-06-09,141.60211181640625,69473000,32272.7890625,289710000,49.97639846801758,2419800,4017.820068359375,4134170000,1850.8599853515625,4134170000
